id,tituloPincipal,tituloOriginal,anoLancamento,tempoMinutos,genero,notaMedia,numeroVotos,generoArtista,personagem,nomeArtista,anoNascimento,anoFalecimento,profissao,titulosMaisConhecidos,emIngles
tt7416650,Eso Que Nos Enamora,Eso Que Nos Enamora,2018,N,Romance,5.9,18,actor,Laucha,Carlos Portaluppi,N,N,actor,"tt1191078,tt9690184,tt4896924,tt0813630",False
tt7433398,You with Me,You with Me,2020,92,Romance,5.1,120,actor,N,Hyun Woo,1985,N,actor,"tt4505170,tt1155053,tt7433398,tt3633394",True
tt7435822,Good Night,Ai shang shi shui shi,2016,94,Romance,4.5,14,actor,N,Dennis Oh,1981,N,actor,"tt0805191,tt8517648,tt2473702,tt5728866",False
tt7436428,Such a Great Love,Un amore così grande,2018,106,Romance,5.1,125,actress,Veronica,Francesca Loy,N,N,actress,tt7436428,False
tt7456222,Un Día Cualquiera,Un Día Cualquiera,2017,100,Romance,5.6,44,actress,Valentina,Daniela Castillo Toro,N,N,actress,"tt1569539,tt5881492,tt2070882,tt4621594",False
tt7475006,Main Tumhare Bachche ki Maa Banne Waali Hoon,Main Tumhare Bachche ki Maa Banne Waali Hoon,2017,45,Romance,7.5,103,actor,Rukmini,Sadiya Azgar,N,N,actor,tt7475006,False
tt7502256,Kaip susigrazinti ja per 7 dienas,Kaip susigrazinti ja per 7 dienas,2017,124,Romance,5.1,285,actor,Benas,Justinas Jankevicius,1985,N,"actor,writer","tt14620236,tt7502256,tt16119200",False
tt7530862,LuvUTurn,LuvUTurn,2019,124,Romance,8.0,11,actress,N,Purva Rana,N,N,actress,"tt11929820,tt8423008,tt7530862,tt12003588",False
tt7540724,Tu Bold Mee Cold,Tu Bold Mee Cold,2016,136,Romance,9.3,7,actor,Ravi,Anup Belwalkar,N,N,actor,"tt7540724,tt13849026",True
tt7550816,Ram Ratan,Ram Ratan,2017,112,Romance,3.9,64,actress,N,Kangna Sharma,1989,N,actress,"tt11108348,tt7550816",False
tt7559200,My Friend's Dulhania,My Friend's Dulhania,2017,87,Romance,7.1,26,actor,Sneha,Pooja Rathi,N,N,actor,tt7559200,False
tt7585522,Dark Butterfly,Hei hu di,2017,108,Romance,6.8,9,actress,N,Zitong Wu,N,N,actress,"tt6913998,tt5267760,tt20723812,tt7585522",False
tt7585620,Dil Jo Na Keh Saka,Dil Jo Na Keh Saka,2017,130,Romance,5.5,106,actress,SonaSiya,Priya Banerjee,1990,N,actress,"tt12798292,tt6862542,tt3290452,tt4323504",False
tt7590334,Made in Malta,Made in Malta,2019,80,Romance,3.9,140,actress,Audience,Elena Babicheva,N,N,actress,N,True
tt7599864,Winter in Tokyo,Winter in Tokyo,2016,103,Romance,6.8,33,actor,Kazuto Nishimura,Dion Wiyoko,N,N,actor,"tt2354069,tt6366854,tt14728292,tt10394822",False
tt7600718,Eradane Sala,Eradane Sala,2017,119,Romance,8.0,58,actor,N,Dhananjaya,1986,N,"actor,producer","tt9389998,tt10415600,tt9320226,tt11306926",False
tt7603582,3 Gante 30 Dina 30 Second,3 Gante 30 Dina 30 Second,2018,N,Romance,6.0,25,actor,N,Devaraj,N,N,actor,"tt1688092,tt5872120,tt6980546,tt3817652",False
tt7604210,Before She Leaves,Antes Que Ela Vá,2017,70,Romance,6.9,8,actor,Ele,Gabriel Antunes,N,N,"actor,writer","tt6006696,tt12137974,tt12344288,tt7604210",False
tt7610620,So Connected,So Connected,2018,111,Romance,7.5,83,actor,Karter Calma,Jameson Blake,N,N,actor,"tt11853500,tt10965256,tt8372640,tt6259946",True
tt7617988,Kuchh Bheege Alfaaz,Kuchh Bheege Alfaaz,2018,116,Romance,7.4,929,actress,Aruna Pradhan,Mona Ambegaonkar,1970,N,actress,"tt6028796,tt6108090,tt4430136,tt3495000",False
tt7619554,The Girl Allergic to WiFi,Ang babaeng allergic sa wifi,2018,104,Romance,6.1,324,actress,Norma's Lola,Boots Anson-Roa,1945,N,"actress,producer","tt1339326,tt0318434,tt0360061,tt0479725",False
tt7626364,Tula Kalnnaar Nahi,Tula Kalnnaar Nahi,2017,112,Romance,6.9,65,actress,N,Anuradha Rajadhyaksha,N,N,actress,"tt6588966,tt8010920,tt15502004,tt10230426",False
tt7637322,Seema Na Akase,Seema Na Akase,2017,N,Romance,6.8,9,actress,N,Sriyani Amarasena,N,N,"actress,producer","tt6936384,tt9717004,tt7961834,tt0449906",False
tt7668424,Idi Maa Prema Katha,Idi Maa Prema Katha,2017,141,Romance,5.0,106,actor,Arun,Anchor Ravi,N,N,actor,"tt7668424,tt14773656,tt9191002,tt6468814",False
tt7672868,Intu Mintu Londonma,Intu Mintu Londonma,2018,120,Romance,7.0,95,actor,Newson,Bibek Limbu,N,N,actor,N,False
tt7674006,The Italian Recipe,The Italian Recipe,2022,102,Romance,5.5,16,actress,Mandy,Yao Huang,N,N,actress,"tt12788432,tt8875366,tt7674006,tt11298328",True
tt7679852,Hampi,Hampi,2017,97,Romance,6.5,113,actress,N,Prajakta Mali,1989,N,actress,"tt13206784,tt2953500,tt20252648,tt11423818",False
tt7692832,Pindadaan,Pindadaan,2016,108,Romance,4.0,5,actress,Anna,Paula McGlynn,N,N,"producer,actress,sound_department","tt7692832,tt18080088,tt15133868,tt5474042",False
tt7705790,Tholiprema,Tholi Prema,2018,137,Romance,7.2,3180,actor,Ravi,Priyadarshi Pulikonda,1989,N,"actor,writer,director","tt5824826,tt3674126,tt20850406,tt8960382",False
tt7710360,Six Days of Sistine,Six Days of Sistine,2019,84,Romance,5.9,128,actor,Jean-Baptiste,Jamie Campbell Bower,1988,N,"actor,soundtrack","tt0408236,tt1673434,tt1538403,tt1259571",True
tt7722484,Sallu Ki Shaadi,Sallu Ki Shaadi,2017,109,Romance,3.8,45,actor,N,Govardhan Asrani,1941,N,"actor,director,producer","tt0073707,tt0242519,tt1729637,tt0075825",False
tt7726702,Secret Fruit,Mi guo,2017,99,Romance,6.5,85,actor,Zhang Yang,Hao Ou,N,N,"actor,soundtrack","tt10218664,tt13696296,tt7294150,tt4545806",False
tt7754486,Manasuku Nachindhi,Manasuku Nachindhi,2018,148,Romance,5.4,130,actress,Lalitha,Punarnavi Bhupalam,N,N,actress,"tt4431392,tt11041466,tt3290676,tt11730576",False
tt7767866,Chal Mohan Ranga,Chal Mohan Ranga,2018,148,Romance,5.8,1138,actor,Vilas,Madhunandan,N,N,actor,"tt7249874,tt16914952,tt2846134,tt6727296",False
tt7777960,Love Espionage: Spy Revenge,Love Espionage: Spy Revenge,2018,86,Romance,6.9,12,actress,Penny Winters,Charlene Jeter,N,N,"director,actress,producer","tt5518066,tt10809430,tt5967436,tt7777960",True
tt7797542,Olivia,Olivia,2021,96,Romance,8.3,21,actor,Vanni,Lorenzo De Angelis,1984,N,"actor,miscellaneous,composer","tt7797542,tt0483323,tt0349683,tt0491611",False
tt7817124,It's a Date,It's a Date,2018,68,Romance,6.3,64,actor,Everett Reese,Michael Colyar,N,N,"actor,writer,producer","tt0780521,tt0477051,tt0110064,tt0107144",True
tt7817448,Total Dadagiri,Total Dadagiri,2018,130,Romance,5.1,195,actress,Jonaki,Mimi Chakraborty,1989,N,actress,"tt12655954,tt4243834,tt2597126,tt13051364",False
tt7817520,Unoponchash Batash,Unoponchash Batash,2020,147,Romance,6.7,147,actor,N,Shajid Ahmed,N,N,"actor,writer,visual_effects","tt11286146,tt12833848,tt14268942,tt2943024",False
tt7817568,The Sacrifice,Jodi Akdin,2019,135,Romance,5.9,440,actor,Ranjit,Hani Yadav,2004,N,"actor,director,writer","tt8108202,tt4435072,tt10324144,tt7466810",False
tt7819598,Rajja Rani,Rajja Rani,2018,138,Romance,7.6,27,actor,Rajja's Friend,Kameshwor Chaurasiya,N,N,"actor,writer","tt7528086,tt4123886,tt6453622,tt4624138",False
tt7820526,Rangula Ratnam,Rangula Raatnam,2018,137,Romance,6.2,100,actor,N,Priyadarshi Pulikonda,1989,N,"actor,writer,director","tt5824826,tt3674126,tt20850406,tt8960382",False
tt7838158,Naa Nuvve,Naa Nuvve,2018,125,Romance,4.4,182,actor,Varun,Nandamuri Kalyan Ram,1978,N,"actor,producer","tt6861726,tt6130166,tt1281841,tt3067260",False
tt7842086,Vennello Hai Hai,Vennello Hai Hai,2016,108,Romance,4.9,9,actress,Sathya,Nikitha Narayan,N,N,actress,"tt14311900,tt6721424,tt5988462,tt7842086",False
tt7889930,Mr. Virgin,Mr. Virgin,2018,N,Romance,4.6,12,actress,N,Chhulthim Dolma Gurung,N,N,actress,"tt7889260,tt7889930,tt5659988,tt8682178",True
tt7905168,About Us,About Us,2020,85,Romance,5.9,346,actor,Ryan Newman,Ross McCall,1976,N,"actor,producer,writer","tt0185906,tt1358522,tt1178636,tt1598754",True
tt7920146,Dubai My Love,Dubai My Love,2017,84,Romance,6.4,5,actress,Maryam,Putri Najuwa,N,N,actress,N,True
tt7929502,Azzurro,Azzurro,2018,90,Romance,7.3,8,actor,Claudio,Giacomo Gianniotti,1989,N,"actor,producer","tt12801262,tt6468680,tt2710394,tt0413573",False
tt7939428,10 Things We Should Do Before We Break Up,10 Things We Should Do Before We Break Up,2020,74,Romance,4.7,1259,actor,Benjamin,Hamish Linklater,1976,N,"actor,soundtrack,director","tt0120667,tt2870756,tt1440129,tt1596363",True
tt7946936,Best Actors,Best Actors,2015,114,Romance,7.6,6,actress,Jayaprada,Kesha Khambhati,N,N,actress,"tt3542320,tt4312690,tt7946936,tt2386295",True
tt7959952,Premasoothram,Premasoothram,2018,162,Romance,5.7,118,actor,Prakashan,Balu Varghese,N,N,"actor,music_department,soundtrack","tt15761408,tt5239564,tt7699198,tt11651550",False
tt7975740,Partiu Paraguai (WT),Partiu Paraguai (WT),2020,N,Romance,6.9,10,actress,Catalina,Nanda Costa,1986,N,actress,"tt1513914,tt6475714,tt2200908,tt6807106",False
tt7981422,Ego,Ego,2018,N,Romance,5.2,45,actor,N,Chammak Chandra,N,N,actor,"tt9537292,tt21042588,tt8535546,tt8660422",False
tt7981432,Ippatlo Ramudila Seethala Evaruntarandi Babu,Ippatlo Ramudila Seethala Evaruntarandi Babu,2017,N,Romance,7.9,8,actress,N,Lalitha,N,N,actress,N,False
tt7981470,Lovers Club,Lovers Club,2017,137,Romance,7.9,13,actor,Rishi,Anish,N,N,actor,N,False
tt7988464,Princess Cut 3,Princess Cut 3,2022,N,Romance,7.5,21,actress,Ariana Garza,Giselle Torres,N,N,"actress,composer,director","tt16389768,tt6462958,tt15214710,tt21515872",True
tt8002356,Miss Puff,Miss Puff,2018,N,Romance,3.8,20,actress,Mary,Weiwei Tan,1982,N,"actress,soundtrack","tt7479718,tt1481522,tt8002356,tt2034800",True
tt8016500,Bolo Dugga Maiki,Bolo Dugga Maiki,2017,158,Romance,5.3,233,actor,N,Paran Banerjee,1940,N,"actor,music_department","tt6376380,tt2133312,tt5716302,tt8984572",False
tt8016672,Kamuki,Kamuki,2018,122,Romance,4.1,246,actor,Varghese,Baiju,N,N,actor,"tt10644282,tt7268738,tt6067752,tt0972800",False
tt8042286,Kanni Raasi,Kanni Raasi,2020,133,Romance,4.5,111,actress,Hansika,Anisha Seena,N,N,actress,"tt8042286,tt10050686,tt9664420",False
tt8071204,Lover,Lover,2018,130,Romance,5.5,137,actor,N,Ajay,1978,N,actor,"tt4981966,tt1764622,tt2265381,tt9389998",True
tt8078850,Already Lucky,Already Lucky,2018,78,Romance,6.3,11,actor,Jack,Scott Bender,1986,N,"actor,writer,producer","tt13380288,tt7909970,tt16368900,tt14865290",True
tt8079510,The Secret of Karma,The Secret of Karma,2020,90,Romance,7.0,79,actress,Angel Waitress #2,Mahulena Bocanová,1967,N,actress,"tt0074790,tt0416353,tt0162900,tt9842544",True
tt8080982,Guvva Gorinka,Guvva Gorinka,2020,117,Romance,5.0,165,actor,N,Rahul Ramakrishna,1991,N,"actor,writer,music_department","tt8178634,tt8590896,tt7294534,tt11306376",False
tt8108210,Hyderabad Love Story,Hyderabad Love Story,2018,134,Romance,6.9,12,actor,Karthik,Rahul Ravindran,1981,N,"actor,writer,director","tt10076106,tt20850406,tt13349716,tt8688912",True
tt8108212,Rachayitha,Rachayitha,2018,122,Romance,7.1,81,actress,N,Ramya Raj,N,N,actress,"tt2778412,tt8108212,tt13613152,tt12978034",False
tt8172164,El Despertar de Camila,El Despertar de Camila,2018,88,Romance,4.8,21,actress,Adela,Lorene Prieto,N,N,actress,"tt1589059,tt0374360,tt0379176,tt0221063",False
tt8174318,Féminin plurielles,Féminin plurielles,2018,82,Romance,6.0,45,actress,Hafsiastudent,Hafsia Herzi,1987,N,"actress,director,writer","tt1239438,tt13006574,tt10223546,tt0487419",False
tt8176308,Kathiruppor Pattiyal,Kathiruppor Pattiyal,2018,N,Romance,5.2,29,actor,N,Appukutty,N,N,actor,"tt2793930,tt0422320,tt4981966,tt1941459",False
tt8238312,Mithun,Mithun,2018,133,Romance,7.1,9,actress,Kanchi,Amruta Dhongade,N,N,actress,"tt14270442,tt10738960,tt8238312",False
tt8243058,Timi Sanga,Timi Sanga,2018,N,Romance,6.1,29,actor,Madhab,Narendra Singh Dhami,2002,N,actor,"tt8178634,tt7254868,tt7471552,tt10350922",False
tt8267152,Iruvar Ullam,Iruvar Ullam,2021,N,Romance,4.8,11,actor,Karthik's uncle,M.S. Bhaskar,N,N,actor,"tt6747242,tt0479651,tt15097216,tt1708483",False
tt8269204,Ammammagarillu,Ammammagarillu,2018,156,Romance,5.4,183,actor,P.K. Babu Rao,Rao Ramesh,1968,N,actor,"tt10698680,tt11433696,tt15097216,tt9389998",False
tt8269216,Parichayam,Parichayam,2018,124,Romance,7.9,16,actor,N,Virat Konduru,N,N,actor,tt8269216,False
tt8302882,Ameerpet 2 America,Ameerpet 2 America,2018,120,Romance,5.7,15,actor,N,Tejas,N,N,"actor,assistant_director","tt8833340,tt7351266,tt8302882,tt1191118",False
tt8319694,Dude's Manual,Tuo Dan Gao Ji,2018,105,Romance,4.0,149,actress,Jiang Ping,Yuyao Wu,N,N,actress,"tt6449270,tt12274614,tt8319694",False
tt8344532,Tej... I Love You,Tej... I Love You,2018,122,Romance,5.4,471,actor,N,Harsha Chemudu,1991,N,"actor,producer,director","tt13358084,tt13664684,tt13097434,tt8484586",True
tt8365006,Kumari 21F,Kumari 21F,2018,N,Romance,4.9,61,actress,N,Nidhi Kushalappa,N,N,actress,"tt13187882,tt11268936,tt8365006,tt13099016",False
tt8365354,Vantas,Vantas,2018,129,Romance,5.8,7,actor,N,Ajay Varpe,N,N,actor,tt8365354,False
tt8366254,Single/Single: Love Is Not Enough,Single/Single: Love Is Not Enough,2018,103,Romance,6.2,10,actress,Joee,Shaina Magdayao,1989,N,"actress,soundtrack","tt0368323,tt0283037,tt13702138,tt5575976",True
tt8377698,Rekindling Christmas,Rekindling Christmas,2020,103,Romance,6.7,21,actor,Jesse Winchester,Michael Patrick Lane,N,N,"actor,producer,writer","tt6128300,tt5583410,tt6130902,tt5610554",True
tt8386710,When Sun Meets Moon,Mou ri mou yue,2018,95,Romance,6.1,107,actor,Ghost,Danny Summer,N,N,"actor,music_department","tt0100599,tt2153468,tt0478024,tt0825898",False
tt8390616,Music for Bleeding Hearts,Música para Morrer de Amor,2019,102,Romance,6.6,139,actor,Gabriel,Ícaro Silva,1987,N,"actor,soundtrack","tt5818404,tt5259978,tt0144724,tt2485014",False
tt8396112,Whats up lagna,Whats up lagna,2018,148,Romance,6.2,80,actor,Aakash's Boss,Sunil Barve,N,N,"actor,music_department","tt0833441,tt1176187,tt2713666,tt12665002",True
tt8421698,How to Say Goodbye,How to Say Goodbye,2018,78,Romance,5.4,81,actress,Simone,Stephanie Patent,N,N,"actress,producer","tt1595859,tt2578508,tt5099490,tt1610525",True
tt8439472,Half Girlfriend 2,Half Girlfriend 2,2016,N,Romance,6.7,15,actor,N,Varma Vinod,N,N,actor,"tt8439472,tt4940166,tt11929408,tt6580280",True
tt8461048,White Chocolate,White Chocolate,2018,100,Romance,4.3,41,actor,Jaren Tomai,Adrian Adams,N,N,actor,"tt0307322,tt0248707,tt8461048,tt14509010",True
tt8490534,Panchatantra,Panchatantra,2019,138,Romance,5.7,57,actress,Sheeba,Simran Mishrikoti,N,N,actor,"tt9174420,tt8346906,tt5755594,tt9263550",False
tt8516600,Getting It,Getting It,2020,105,Romance,5.4,199,actress,Alicia,Lesley Tesh,1971,N,actress,"tt1480947,tt10544712,tt0115319,tt1280822",True
tt8536930,Prem Sankat,Prem Sankat,2016,N,Romance,8.5,7,actor,N,Rahul Bhise,N,N,,"tt8536930,tt15816968",False
tt8537984,Instant Love,Amor en polvo,2019,79,Romance,5.2,170,actress,Blanca,Lorena López,N,N,actress,"tt13323392,tt15337340,tt8065786,tt8537984",False
tt8555576,Shun Pong O,Shun Pong O,2018,110,Romance,7.4,7,actress,Shinny Tan,Shinny Tan,N,N,actress,tt8555576,False
tt8590992,Paper Boy,Paper Boy,2018,125,Romance,6.3,338,actress,N,Priya Shri,N,N,actress,tt6056644,True
tt8595426,My Online Valentine,My Online Valentine,2019,102,Romance,8.4,60,actress,Lalah,Laila Odom,1986,N,"actress,producer","tt10371014,tt4711184,tt10098464,tt0069658",True
tt8614742,Rule number one,Rule number one,2018,117,Romance,6.7,42,actress,Stella,Anita Hughes,N,N,actress,"tt12829798,tt8614742",True
tt8615328,Ashi Hi Aashiqui,Ashi Hi Aashiqui,2019,133,Romance,6.8,33,actor,Jhonny (Haribhai),Kishore Bhanushali,N,N,actor,"tt0113526,tt0297983,tt4882046,tt13678974",False
tt8650270,Nannu Dochukunduvate,Nannu Dochukunduvate,2018,149,Romance,6.8,596,actor,Karthik's father,Nassar,1958,N,"actor,writer,director","tt0977855,tt4849438,tt2631186,tt0376127",False
tt8650508,Ee Maya Peremito,Ee Maaya Peremito,2018,108,Romance,6.3,85,actress,N,Pavitra Lokesh,N,N,actress,"tt4431392,tt3142764,tt13640458,tt9558468",False
tt8652636,A Second Chance,A Second Chance,2019,93,Romance,6.1,74,actress,Cheyann Winters,Jontille Gerard,N,N,actress,"tt7817124,tt1828320,tt5705042,tt1767306",True
tt8662426,Forget Me Not,Thach Thao,2018,N,Romance,6.3,17,actress,Hien,Gia Linh,N,N,,"tt8662426,tt10915960",False
tt8668488,Ailing Angel,U angela angina,2018,95,Romance,4.3,18,actress,N,Mariya Krylova,1994,N,actress,"tt8668488,tt5665954,tt5148210,tt3447270",False
tt8674396,Kaira,Kaira,2018,N,Romance,6.7,10,actor,N,Tsuresh Neupane,N,N,actor,N,False
tt8674418,24 Kisses,24 Kisses,2018,140,Romance,4.6,160,actress,Sri Lakshmi,Hebah Patel,1989,N,actress,"tt6258486,tt5177824,tt19636300,tt7998110",True
tt8677256,Nai Nabhannu La 2,Nai Nabhannu La 2,2014,142,Romance,6.4,23,actor,Young Ritu,Sugyani Bhattarai,N,N,actor,N,False
tt8677388,Nai Nabhannu La 3,Nai Nabhannu La 3,2015,134,Romance,5.3,11,actress,N,Sanchita Luitel,N,N,actress,"tt10726106,tt8682226,tt7869094,tt17889444",False
tt8677400,Nai Nabhannu La 4,Nai Nabhannu La 4,2016,120,Romance,5.9,17,actress,N,Barsha Raut,1993,N,actress,"tt6249904,tt22462224,tt7305634,tt7225256",False
tt8680096,Vellipomakey,Vellipomakey,2017,106,Romance,6.7,66,actor,Chandu,Vishwak Sen,1995,N,"actor,director,make_up_department","tt8680096,tt23745844,tt9799984,tt11490170",False
tt8710128,The Day After Valentine's,The Day After Valentine's,2018,115,Romance,6.3,160,actress,Lani,Bela Padilla,1991,N,"actress,writer,soundtrack","tt7967834,tt19710898,tt2995148,tt4714454",True
tt8718066,Lock-On Love,Kakugo wa ii ka soko no joshi.,2018,95,Romance,6.1,266,actor,Ichiya Sawada,Shouma Kai,1997,N,"actor,stunts","tt5813014,tt7098236,tt7472924,tt6306178",False
tt8723010,A Dance Story,A Dance Story,2019,80,Romance,6.0,18,actor,Franco,Mark Krenik,1960,2020,"actor,producer,costume_department","tt4339748,tt12121674,tt9023894,tt1950186",True
tt8741612,"Chicks, Man","Chicks, Man",2018,110,Romance,6.8,17,actress,Violet,Anne Arreguin,N,N,"actress,producer,writer","tt15457912,tt19495002,tt21066564,tt8741612",True
tt8755418,Love's Water Drop,Love's Water Drop,2018,117,Romance,6.2,36,actress,N,Chizuru Azuma,1960,N,actress,"tt1255789,tt21146200,tt8755418,tt1726574",True
tt8757198,Because I Love You,Because I Love You,2019,101,Romance,9.2,67,actress,Gianna,Michelle Dee,N,N,actress,"tt8757198,tt11260904,tt14566142,tt10198650",True
tt8766536,La boda del tigre,La boda del tigre,2020,N,Romance,2.0,89,actress,Camila,Fernanda Chaves,N,N,"actress,producer","tt6439752,tt8766536",False
tt8809750,Last Letter,Last Letter,2020,120,Romance,6.9,1109,actor,Kyoshiro Otosaka (High School Student),Ryûnosuke Kamiki,1993,N,actor,"tt0245429,tt5311514,tt1474276,tt1568921",True
tt8831362,Oronnonnara Pranayakadha,Oronnonnara Pranayakadha,2019,131,Romance,6.4,11,actor,N,Vinay Forrt,1983,N,actor,"tt10919240,tt7010858,tt4679210,tt7581552",False
tt8835702,The Imprisoned Love,The Imprisoned Love,2016,77,Romance,6.8,10,actress,Ruan Qing Tian,Zhimo Feng,N,N,actress,"tt8835580,tt8835708,tt8835702",True
tt8835722,The Love,The Love,2016,81,Romance,7.0,18,actress,Shang Guang Xue Er,Bohan Jin,N,N,actress,"tt8835580,tt22170804,tt8835722,tt8835590",True
tt8852284,Life Jothe Ondu Selfie,Life Jothe Ondu Selfie,2018,121,Romance,7.3,27,actress,RashRashmi,Haripriya,1991,N,actress,"tt5684560,tt8852284,tt3053796,tt3320542",False
tt8853060,Kathal Enakku Romba Pudikkum,Kathal Enakku Romba Pudikkum,2018,114,Romance,3.6,7,actor,N,Surya Varman,N,N,actor,tt8853060,False
tt8883686,Ludwig the Hedgehog,Ludwig the Hedgehog,2018,88,Romance,6.4,10,actor,Karen,Arcrun Chobanyan,N,N,actor,"tt22407476,tt8883686,tt6360706,tt14960746",False
tt8905928,Changaa Chait,Changa Chet,2018,141,Romance,6.3,11,actor,N,Ayushman Joshi,N,N,actor,"tt8905928,tt14129256,tt7229666,tt8673620",False
tt8921800,Neeyum Naanum,Neeyum Naanum,2018,136,Romance,7.2,28,actor,Karthik,Bala Ganapathi William,N,N,"actor,director,writer","tt13434016,tt8921800,tt12182160,tt8537758",False
tt8931366,Sughamaai Subbulakshmi,Sughamaai Subbulakshmi,2018,N,Romance,8.2,9,actor,N,Karnan G. Crack,N,N,actor,"tt5640774,tt15012322,tt8931366,tt22001004",False
tt8954890,Midway to Love,Midway to Love,2019,87,Romance,5.5,500,actress,Deborah,Dara Jade Tiller,N,N,"actress,miscellaneous","tt1934673,tt3188048,tt7087210,tt8954890",True
tt8980510,Premaku Raincheck,Premaku Raincheck,2018,148,Romance,7.1,8,actor,Vicky,Abhilash Vadada,N,N,,N,False
tt8982154,Bia (2.0),Bia (2.0),2018,90,Romance,5.2,23,actor,Alberto,Ronaldo Lampi,N,N,actor,"tt1714160,tt6097002,tt8982154,tt8288184",False
tt8984208,The Eve,The Eve,2018,82,Romance,5.5,12,actor,Rolex,Uche Ben,N,N,actor,"tt16220266,tt16306324,tt16365780,tt3579204",True
tt9012782,Different Worlds,Different Worlds,2019,116,Romance,6.9,40,actor,King,Kofi Adjorlolo,N,N,actor,"tt21623870,tt4218012,tt21815628,tt21807000",True
tt9015764,Itoshi no Irene,Itoshi no Irene,2018,137,Romance,6.6,125,actress,Tsuru Shishido,Hana Kino,1948,N,actress,"tt1263228,tt1156395,tt2331143,tt9015764",False
tt9021092,Mr. Majnu,Mr. Majnu,2019,145,Romance,6.1,1459,actress,Margaret,Izabelle Leite,1990,N,actress,"tt10991188,tt8269236,tt2976172,tt9021092",False
tt9033534,Love in 50 Meters,50 mi zhi lian,2018,91,Romance,5.0,29,actress,Yu Meiren,Nan Xie,N,N,"actress,script_department","tt8443556,tt11151636,tt9033534,tt8366766",False
tt9038166,Abigail Falls,Abigail Falls,2018,N,Romance,6.1,29,actress,Jude,Gala Gordon,1991,N,"actress,producer","tt3215826,tt8038720,tt3706352,tt9038166",True
tt9050186,A New Lease on Christmas,A New Lease on Christmas,2021,87,Romance,5.5,201,actor,Jake,George Stults,1975,N,"actor,producer,soundtrack","tt1131743,tt1161064,tt0115083,tt0429106",True
tt9074404,Just Between Us,Just Between Us,2018,N,Romance,8.0,15,actress,Jenny,Angelina Capozzoli,N,N,actress,"tt4834206,tt7541720,tt15345936",True
tt9081418,Shrimoti Bhoyonkori,Shrimoti Bhoyonkori,2018,54,Romance,5.0,28,actor,N,Ritwick Purkait,N,N,actor,"tt9081418,tt15964372,tt15484714,tt13224254",False
tt9081436,Shesh Theke Shuru,Shesh Theke Shuru,2018,50,Romance,7.4,30,actor,Arijit,Samadarshi Dutta,N,N,"actor,director,writer","tt6856538,tt19072928,tt15405102,tt2393324",False
tt9081562,More Than Blue,Bi bei shang geng bei shang de gu shi,2018,105,Romance,6.2,1241,actress,Cindy,Annie Chen,1989,N,actress,"tt5446420,tt5688932,tt5077912,tt15138308",False
tt9105026,"L-DK Hitotsu Yane no Shita, (Suki) ga Futatsu","L-DK Hitotsu Yane no Shita, (Suki) ga Futatsu",2019,107,Romance,6.5,232,actor,Misaki Kobayashi,Shiori Akita,N,N,,"tt9105026,tt9899068,tt9554316,tt8571578",False
tt9112578,Billie and Emma,Billie and Emma,2018,107,Romance,7.3,74,actress,Emma,Gabby Padilla,N,N,actress,"tt18071880,tt9112578,tt6608136,tt8723216",True
tt9150394,Merry Wish-Mas,Merry Wish-Mas,2018,N,Romance,7.8,76,actress,Natalie,Towanda Braxton,1973,N,"actress,producer","tt22403312,tt14692892,tt5974066,tt21334642",True
tt9168996,The Pink Chateau,The Pink Chateau,2019,50,Romance,5.4,64,actress,Shibari Girl,Christina Hepburn,N,N,"actress,producer,writer","tt4941988,tt6017326,tt5573978,tt11939328",True
tt9174050,Fantasy of the Girls,Fantasy of the Girls,2016,109,Romance,6.4,181,actress,Lee Ha Nam,Nara,1991,N,actress,"tt6720154,tt11239552,tt7923710,tt9863766",True
tt9174120,Passing Summer,Passing Summer,2018,93,Romance,6.1,37,actress,Seong-hye,Shin So-yul,1985,N,actress,"tt2592336,tt2115426,tt11827694,tt12560244",True
tt9226154,The Crimean Bridge. Made with Love!,Krymskiy most. Sdelano s lyubovyu!,2018,102,Romance,1.1,1094,actor,Talib Nazirovich,Sergey Nikonenko,1941,N,"actor,director,writer","tt0194382,tt0230419,tt0437224,tt0096482",False
tt9238392,Love Dot Com: The Social Experiment,Love Dot Com: The Social Experiment,2019,97,Romance,4.5,120,actor,Peter,Raheem DeVaughn,1975,N,"actor,soundtrack,composer","tt3437410,tt0763831,tt9238392,tt12623466",True
tt9248864,Desa dimmari,Desa dimmari,2018,138,Romance,6.8,699,actor,N,Suman,1959,N,"actor,costume_department","tt0479751,tt1579697,tt0459205,tt0349333",False
tt9256578,Falling in Love Again,Falling in Love Again,2018,75,Romance,6.7,26,actress,Treneice,Michelle J. Costello,N,N,"actress,writer,director","tt12306692,tt2312036,tt2177489,tt6474378",True
tt9379256,Timeline,Timeline,2013,82,Romance,6.6,11,actor,N,Sanachay Pattawan,N,N,actor,tt9379256,True
tt9382076,Summer Love,Summer Love,2019,N,Romance,6.4,9,actress,Saya,Rewati Chetri,N,N,actress,"tt8875804,tt9382076",True
tt9387300,Girls Love,Girls Love,2016,61,Romance,7.2,34,actor,Mi Le,Miller,N,N,actor,tt9387300,True
tt9389778,Din Dehade Lai Jaange,Din Dehade Lai Jaange,2018,N,Romance,4.4,8,actor,N,Kartar Cheema,N,N,actor,"tt7943518,tt1478275,tt14821184,tt2230440",False
