id,tituloPincipal,tituloOriginal,anoLancamento,tempoMinutos,genero,notaMedia,numeroVotos,generoArtista,personagem,nomeArtista,anoNascimento,anoFalecimento,profissao,titulosMaisConhecidos,Is_English
tt7915140,Cromossomo 21,Cromossomo 21,2017,91,Drama,5.2,5,actress,International Radio Host,Tatiana Monteiro,1977,N,actress,"tt0138257,tt0366046,tt0484241,tt1918727",False
tt7916674,Karim Mohammed,Karim Mohammed,2018,99,Drama,5.0,33,actor,Aaftaab,Rajesh Jais,N,N,actor,"tt1182937,tt11111986,tt4387040,tt7098658",False
tt7919426,Dawn,Dawn,2018,119,Drama,4.5,92,actor,Charles Grant,Patrick Vann,N,N,actor,"tt2531822,tt7919426,tt6701088,tt4827246",False
tt7919794,Nee Enna Maayam Seithai,Nee Enna Maayam Seithai,2017,124,Drama,4.7,6,actress,N,Neha Saxena,1989,N,actress,"tt5642720,tt11675352,tt5543690,tt3294500",False
tt7920024,Paris Is Us,Paris est à nous,2019,83,Drama,4.6,1449,actress,N,Noémie Schmidt,1990,N,actress,"tt4766630,tt4948452,tt3830558,tt5861136",False
tt7920146,Dubai My Love,Dubai My Love,2017,84,Romance,6.4,5,actress,Maryam,Putri Najuwa,N,N,actress,N,True
tt7921234,"Aujourd'hui, rien","Aujourd'hui, rien",2017,72,Drama,2.9,31,actor,N,Yuming Hey,N,N,actor,"tt10933090,tt8655470,tt18836656,tt7043380",False
tt7921684,Olga Drummond,Olga Drummond,2019,N,Drama,7.1,19,actor,Renato,Ruy de Carvalho,1927,N,actor,"tt0119382,tt7921684,tt4747848,tt0487845",False
tt7922238,La Pietà,La Piedad,2022,80,Drama,5.8,153,actress,N,Macarena Gómez,1978,N,"actress,producer,soundtrack","tt1056416,tt0264508,tt3417756,tt0444298",False
tt7922882,Love Torn Between Two,Love Torn Between Two,2020,N,Drama,8.3,8,actress,Receptionist 2 (CPS Office),Wendy Conrad,N,N,actress,"tt9247818,tt9294426,tt1695843,tt12580982",True
tt7925066,Hard Paint,Tinta Bruta,2018,117,Drama,6.7,1080,actor,Leo,Bruno Fernandes,N,N,actor,"tt11079876,tt7925066,tt14994290,tt11719648",False
tt7925418,Ellen: Die storie van Ellen Pakkies,Ellen: Die storie van Ellen Pakkies,2018,123,Drama,7.8,129,actor,Abie Pakkies,Jarrid Geduld,N,N,"actor,director,miscellaneous","tt2249221,tt7925418,tt0443649,tt0461472",False
tt7925422,Mermaid Whispering,Mermaid Whispering,2017,80,Drama,5.6,6,actress,Pei,Patty Pei-Yu Lee,N,N,"actress,soundtrack","tt7925422,tt5600810,tt22399058,tt13105824",True
tt7928214,Pour vivre ici,Pour vivre ici,2018,90,Drama,6.3,80,actress,Denyse Langevin,Marie Bernier,N,N,"actress,writer,producer","tt11577386,tt3212002,tt7657948,tt7928214",False
tt7929502,Azzurro,Azzurro,2018,90,Romance,7.3,8,actor,Claudio,Giacomo Gianniotti,1989,N,"actor,producer","tt12801262,tt6468680,tt2710394,tt0413573",False
tt7929604,Ariadne,Ariadne,2018,N,Drama,9.3,11,actor,Theseus,Marius Biegai,1968,N,"actor,writer,cinematographer","tt1064899,tt7845644,tt1750695,tt0461336",False
tt7932008,Seeking Oblivion,Seeking Oblivion,2020,86,Drama,8.3,6,actress,Anne,Charlene McNabb,N,N,actress,"tt7932008,tt14456760,tt9657560,tt3951130",True
tt7933442,Cleo,Cleo,2019,97,Drama,6.6,299,actor,Leos,Roy Aernouts,N,N,"actor,writer","tt3089778,tt0330513,tt1763952,tt0454024",False
tt7933484,Vous êtes jeunes vous êtes beaux,Vous êtes jeunes vous êtes beaux,2018,95,Drama,6.3,97,actor,Lahire,Vincent Winterhalter,N,N,actor,"tt1101174,tt0352224,tt0477507,tt1304873",False
tt7933796,Disclosure,Disclosure,2020,84,Drama,5.8,302,actor,Joel Chalmers,Tom Wren,1979,N,actor,"tt1767256,tt4976512,tt3097204,tt3562532",True
tt7935018,Highlight,Highlight,2018,80,Drama,4.2,83,actor,Saeed,Pejman Bazeghi,1974,N,"actor,music_department","tt0401394,tt6281266,tt5908292,tt6704346",True
tt7935328,Mr. & Mrs. Cruz,Mr. & Mrs. Cruz,2018,116,Drama,7.4,80,actor,Raffy Cruz,JC Santos,N,N,"actor,script_department,soundtrack","tt11697536,tt12182460,tt16306388,tt11156674",True
tt7935980,The House Where the Mermaid Sleeps,Ningyo no nemuru ie,2018,120,Drama,6.4,312,actor,Kazumasa Harima,Hidetoshi Nishijima,1971,N,actor,"tt2013293,tt1268912,tt14039582,tt0197730",False
tt7936692,The Blood of God,The Blood of God,2019,127,Drama,8.8,108,actor,Euan Morris,Richard Littlehales,1995,N,"actor,special_effects,soundtrack","tt7936692,tt7240930,tt5269208,tt15422976",True
tt7937758,Wherever You Are,Wherever You Are,2018,101,Drama,6.5,11,actress,Luciene,Rita Batata,N,N,actress,"tt7411174,tt0857177,tt4922804,tt2316573",True
tt7938054,Not Knowing,Bilmemek,2019,95,Drama,6.6,884,actor,Umut Güney,Emir Ozden,1996,N,actor,"tt7224572,tt4343334,tt7938054,tt23804670",False
tt7939428,10 Things We Should Do Before We Break Up,10 Things We Should Do Before We Break Up,2020,74,Romance,4.7,1259,actor,Benjamin,Hamish Linklater,1976,N,"actor,soundtrack,director","tt0120667,tt2870756,tt1440129,tt1596363",True
tt7943248,Marilyn,Marilyn,2018,79,Drama,6.5,402,actor,Carlos,Germán de Silva,N,N,actor,"tt8404614,tt6107102,tt3011894,tt1754078",True
tt7943504,Intimate Strangers,Intimidade Entre Estranhos,2018,111,Drama,6.5,154,actor,Seu Zé,José Dumont,1950,N,actor,"tt0089297,tt0291003,tt0178585,tt0145026",False
tt7945236,The Prince,El Príncipe,2019,96,Drama,6.4,1446,actor,El Potro,Alfredo Castro,1955,N,"actor,writer,soundtrack","tt4375438,tt12121760,tt1223975,tt4721400",False
tt7945420,Entangled,Entangled,2019,93,Drama,3.7,140,actress,Francesca,Katerina Tannenbaum,N,N,actor,"tt8404094,tt10814438,tt11166512,tt7945420",False
tt7945596,Sacudete Las Penas,Sacudete Las Penas,2018,90,Drama,5.9,50,actress,Seductora 2,Daniela Barcelo,N,N,,N,False
tt7946114,Summer of My Discontent,Summer of My Discontent,2018,75,Drama,6.4,10,actor,Brandon Riggio,Sean Patrick Dawson,N,N,actor,"tt5620962,tt7946114,tt13249596,tt5613124",True
tt7946298,Angela,Angela,2019,93,Drama,6.6,7,actor,Calixto,Rubén Guevara,N,N,"actor,producer,editor","tt11875316,tt6473344,tt3566726,tt6439752",False
tt7946548,Sermon on the Mount,Sermon on the Mount,2017,124,Drama,7.2,17,actor,Do-yun,Baek Seo-Bin,N,N,actor,"tt4284134,tt7946548,tt13866142,tt5219066",True
tt7946572,El fumigador,El fumigador,2016,80,Drama,6.7,15,actor,N,Matías Marmorato,N,N,"actor,director,writer","tt7592330,tt1826720,tt2630140,tt1649393",False
tt7946936,Best Actors,Best Actors,2015,114,Romance,7.6,6,actress,Jayaprada,Kesha Khambhati,N,N,actress,"tt3542320,tt4312690,tt7946936,tt2386295",True
tt7948540,Ya veremos,Ya Veremos,2018,85,Drama,5.8,731,actress,Alejandra,Fernanda Castillo,1982,N,"actress,soundtrack","tt21343494,tt5223624,tt5730624,tt2777882",False
tt7950334,The Mountain,The Mountain,2018,106,Drama,5.5,1664,actress,Peggy,Margot Klein,N,N,actress,tt7950334,True
tt7950388,Jibril,Jibril,2018,83,"Drama,Romance",6.2,135,actress,Maryam,Susana AbdulMajid,1990,N,actress,"tt14210640,tt7950388,tt4833722,tt12679550",False
tt7951008,The Time of Indifference,Gli indifferenti,2020,81,Drama,5.4,287,actor,LeoMaria's lover,Edoardo Pesce,1979,N,"actor,soundtrack","tt6306400,tt6768578,tt5929226,tt8271188",False
tt7951038,The Furnace,The Furnace,2019,90,Drama,5.2,157,actor,Coffin,Luthuli Dlamini,N,N,"actor,producer","tt4171652,tt4898282,tt7951038,tt21440188",True
tt7951786,Nermugam,Nermugam,2016,N,"Drama,Romance",3.3,6,actress,N,Meenakshi,N,N,actress,N,False
tt7953568,Blue Wind Blows,Blue Wind Blows,2018,88,Drama,6.5,16,actor,Worker,Ninon,N,N,actor,"tt11409136,tt9529752,tt7953568",True
tt7955554,Father to Son,Van Pao-te,2018,115,Drama,6.7,329,actor,Fan Ta-Chi,Meng-Po Fu,1987,N,actor,"tt6273204,tt6533250,tt10805432,tt7955554",False
tt7955712,Girls Always Happy,Rou qing shi,2018,117,Drama,6.2,133,actress,Wu,Yang Mingming,N,N,"editor,director,actress","tt5470448,tt5065724,tt7955712",False
tt7957182,Thunder from the Sea,Tonnerre sur mer,2018,45,Drama,8.2,7,actor,N,Dekel Hanuni,N,N,actor,N,False
tt7958194,Alrrabieat bitawqit alfirdaws,Alrrabieat bitawqit alfirdaws,2015,120,Drama,7.4,11,actor,N,Muhammad Al Rashi,N,N,actor,"tt13523312,tt7958194,tt14062852,tt7879650",False
tt7958644,Mouthpiece,Mouthpiece,2018,91,Drama,6.4,488,actress,Short Cassandra,Norah Sadava,N,N,"actress,writer,composer","tt7958644,tt5811152,tt3701160",False
tt7959390,Overman,Além do Homem,2018,91,Drama,6.0,58,actor,Alberto,Sergio Guizé,1980,N,actor,"tt5615652,tt14257960,tt10382912,tt3019096",False
tt7959952,Premasoothram,Premasoothram,2018,162,Romance,5.7,118,actor,Prakashan,Balu Varghese,N,N,"actor,music_department,soundtrack","tt15761408,tt5239564,tt7699198,tt11651550",False
tt7960168,Eka Dawasaka Api,Eka Dawasaka Api,2018,69,"Drama,Romance",7.8,64,actress,Parami,Nayanathara Wickramarachchi,N,N,actress,"tt7960242,tt10958258,tt7950732,tt7960168",False
tt7960322,Ane Is Missing,Ane,2020,100,Drama,5.9,654,actress,Ane,Jone Laspiur,1995,N,actress,"tt14077696,tt7960322,tt12805618,tt9916362",False
tt7961558,Tuzdan Kaide,Tuzdan Kaide,2018,71,Drama,5.2,177,actress,N,Zinnure Türe,N,N,"actress,producer",tt2026090,False
tt7962822,Cirku Fluturues,Cirku Fluturues,2019,115,Drama,5.7,80,actor,Profesor Fehmiu,Refet Abazi,1964,N,"actor,writer,producer","tt0363355,tt3340908,tt4240848,tt9273800",False
tt7963100,The Farewell,The Farewell,2013,80,Drama,6.1,9,actress,Carmen,Bruna Bebic-Tudor,1964,N,actress,"tt0166234,tt5799780,tt8774376,tt1441128",True
tt7963280,It's a Life Worth Living,It's a Life Worth Living,2020,104,Drama,6.5,47,actor,Charles,Rich Swingle,N,N,"actor,miscellaneous,writer","tt4385026,tt7963280,tt5838348,tt13581930",True
tt7964104,Departure,Aufbruch,2018,103,"Drama,Romance",6.1,62,actor,N,Ludwig Wüst,N,N,"director,writer,producer","tt7964104,tt2093242,tt13988386,tt4715164",False
tt7965254,The Phoenix,The Phoenix,2020,92,Drama,5.5,40,actress,N,Mélanie Peyre,N,N,actress,"tt10122334,tt12989690,tt14315472,tt7965254",True
tt7966360,Absurd,Absurd,2018,80,Drama,5.7,7,actor,Doctor,Chuck Camp,N,N,actor,tt7966360,False
tt7967038,Underpants Thief,Jangi Hora,2018,90,Drama,6.5,119,actor,N,Chinthaka Kulathunga,N,N,"actor,producer","tt11405976,tt15228538,tt9632182,tt9710976",False
tt7967600,Classical Period,Classical Period,2018,62,Drama,6.6,153,actress,Evelyn,Evelyn Emile,N,N,actress,tt7967600,True
tt7967750,Soundless Dance,Soundless Dance,2019,89,Drama,5.6,5,actor,Jegan,Susiananthan Nadarajah,N,N,actor,tt7967750,True
tt7967752,Endless?,Endless?,2018,81,Drama,6.4,15,actor,Salar,Abbas Maleki,N,N,actor,N,True
tt7967834,Meet Me in St. Gallen,Meet Me in St. Gallen,2018,94,"Drama,Romance",6.9,277,actor,Jesse,Carlo Aquino,1985,N,"actor,soundtrack","tt0399989,tt0185910,tt7967834,tt1781768",False
tt7968818,Copa 181,Copa 181,2017,82,Drama,6.3,105,actor,Jhony,Higor Campagnaro,1983,N,"actor,miscellaneous","tt9290410,tt9815156,tt4429002,tt7811018",False
tt7970886,Intolerance: No More,Intolerance: No More,2019,80,Drama,3.8,104,actress,Officer Sarah,Christina Morrell,1979,N,"actress,producer","tt2741090,tt7970886,tt9148598,tt5592620",True
tt7971992,Devil (Maupassant's Le Diable),Devil (Maupassant's Le Diable),2019,79,Drama,5.7,20,actor,Dev Bhramar,Kshitij Sharma,N,N,"writer,actor,director","tt7971992,tt19856988,tt4381010,tt5819518",False
tt7972454,365,365,2019,N,Drama,3.6,37,actor,Chulo,Mario de la Rosa,1974,N,"actor,stunts","tt11683592,tt1399664,tt2274648,tt6468322",False
tt7972674,Hey Ram Hamne Gandhi Ko maar Diya,Hey Ram Hamne Gandhi Ko maar Diya,2018,106,Drama,6.2,183,actor,Divakar Tripathi,Subrat Dutta,1975,N,actor,"tt1787988,tt1358852,tt1397496,tt11111986",False
tt7973858,Love Beats,La Banda,2019,90,Drama,5.7,173,actor,N,Enric Benavent,1953,N,actor,"tt8743032,tt1847905,tt10230502,tt0314000",False
tt7974156,Lost Bayou,Lost Bayou,2019,87,Drama,5.9,222,actress,Gal,Teri Wyble,N,N,actress,"tt1520211,tt7974156,tt1340138,tt1851040",True
tt7974204,Revan & Reina,Revan & Reina,2018,98,"Drama,Romance",8.0,42,actor,Fabian,Irsyadillah,N,N,,"tt14986172,tt9454070,tt7974204,tt9435162",False
tt7974866,Nine Nights,Nine Nights,2019,99,Drama,5.4,81,actor,Extra,Aleysha-Jade,N,N,actor,"tt14409624,tt21077296,tt7974866",True
tt7975576,Sanzaru,Sanzaru,2020,87,Drama,4.9,196,actor,Clem Regan,Justin Arnold,N,N,"actor,director,writer","tt8456696,tt1823744,tt22456472,tt3060390",False
tt7975740,Partiu Paraguai (WT),Partiu Paraguai (WT),2020,N,Romance,6.9,10,actress,Catalina,Nanda Costa,1986,N,actress,"tt1513914,tt6475714,tt2200908,tt6807106",False
tt7976126,Cuba merci-gracias,Cuba merci-gracias,2018,65,Drama,5.3,16,actress,Alexa,Alexa-Jeanne Dubé,N,N,"actress,writer,director","tt5989460,tt5479010,tt3498424,tt5477350",False
tt7976904,Føniks,Føniks,2018,85,Drama,6.5,269,actress,Astrid,Maria Bonnevie,1973,N,actress,"tt0281924,tt0120657,tt10288566,tt0119375",False
tt7976972,Horizonti,Horizonti,2018,105,Drama,7.1,103,actor,Giorgi,Giorgi Bochorishvili,1985,N,actor,"tt9392532,tt4829296,tt14035154,tt7976972",False
tt7981224,Life: Amidral,Life: Amidral,2018,104,Drama,9.5,88,actress,N,Navchaa Bazarjav,N,N,"actress,producer,production_manager","tt7981224,tt6984198,tt10540854,tt3594160",True
tt7981422,Ego,Ego,2018,N,Romance,5.2,45,actor,N,Chammak Chandra,N,N,actor,"tt9537292,tt21042588,tt8535546,tt8660422",False
tt7981432,Ippatlo Ramudila Seethala Evaruntarandi Babu,Ippatlo Ramudila Seethala Evaruntarandi Babu,2017,N,Romance,7.9,8,actress,N,Lalitha,N,N,actress,N,False
tt7981440,Lacchi,Lacchi,2017,N,Drama,4.4,13,actor,N,Tej Dilip,N,N,"visual_effects,actor","tt1447500,tt2375559,tt2631186,tt6836936",False
tt7981470,Lovers Club,Lovers Club,2017,137,Romance,7.9,13,actor,Rishi,Anish,N,N,actor,N,False
tt7981494,Sekharam Gari Abbayi,Sekharam Gari Abbayi,2017,N,Drama,7.8,16,actor,N,Vinnu Maddipati,N,N,actor,N,False
tt7983890,Ms. Purple,Ms. Purple,2019,87,Drama,6.3,648,actor,Octavio,Octavio Pisano,N,N,"actor,producer","tt4513538,tt7983890,tt10279176",True
tt7983928,Farewell Ella Bella,Farewell Ella Bella,2018,80,Drama,6.4,12,actor,Neo,Sello Maake Ka-Ncube,1960,N,"actor,producer","tt12421680,tt10473540,tt2304771,tt0420049",True
tt7985692,After the Wedding,After the Wedding,2019,112,Drama,6.3,7863,actor,Oscar Carlson,Billy Crudup,1968,N,"actor,soundtrack","tt0181875,tt0409459,tt0319061,tt0343737",True
tt7986266,The List of Those Who Love Me,Beni Sevenler Listesi,2021,89,Drama,6.9,291,actress,Tutku,Hayal Köseoglu,1992,N,"actress,soundtrack","tt10723804,tt10757976,tt10431500,tt7535994",False
tt7988412,Princess Cut 2,Princess Cut 2: Hearts on Fire,2021,110,"Drama,Romance",7.6,29,actress,Grace Masters,Ashley Bratcher,N,N,"actress,producer,writer","tt11832750,tt4337690,tt14549970,tt9024106",True
tt7988464,Princess Cut 3,Princess Cut 3,2022,N,Romance,7.5,21,actress,Ariana Garza,Giselle Torres,N,N,"actress,composer,director","tt16389768,tt6462958,tt15214710,tt21515872",True
tt7988554,Aurora's Law,Aurora's Law,2019,N,Drama,5.5,25,actor,Dave,Quinton Aaron,1984,N,"actor,producer,writer","tt2395339,tt0878804,tt3517776",True
tt7989494,Crypto Heads,Crypto Heads,2021,100,Drama,8.7,16,actress,Brooke O'Hara,Jessica Cameron,N,N,"actress,producer,director","tt2762738,tt1971558,tt3844956,tt1618372",True
tt7990992,The Plagiarists,The Plagiarists,2019,76,Drama,5.8,245,actress,Anna,Lucy Kaminsky,N,N,"actress,miscellaneous","tt6753132,tt11285280,tt2024417,tt14871354",True
tt7991974,Fate,Eimarmeni,2015,N,Drama,4.5,22,actor,N,Yannis Bostantzoglou,1951,N,"actor,director,writer","tt1545568,tt0140305,tt0318565,tt1804479",False
tt7993338,Kadha Paranja Kadha,Kadha Paranja Kadha,2018,134,Drama,5.8,31,actor,Abraham verghese,Dev Prayag Hari,N,N,actor,"tt6363436,tt6120732,tt3674116,tt5335128",False
tt7993992,Matcha & Vanilla,Matcha & Vanilla,2021,84,Drama,6.4,19,actress,Ai,Qyoko Kudo,1966,N,"actress,writer","tt11376010,tt0449467,tt7993992,tt1430132",False
tt7994100,The Bose Family,Basu Poribar,2019,110,Drama,6.0,235,actress,N,Rituparna Sengupta,1971,N,"actress,producer,music_department","tt10727128,tt0143202,tt9834062,tt3479530",False
tt7997334,Ek Kahani Julie Ki,Ek Kahani Julie Ki,2016,119,Drama,5.2,6,actor,N,Amit Mehra,N,N,actor,"tt7881524,tt3309844,tt3212600,tt7997334",False
tt7997358,Black Eyes,Black Eyes,2021,83,Drama,9.1,8,actor,Michael Doyle,Jordan Singleton,N,N,actor,tt7997358,True
tt7998046,Amar Aponjon,Amar Aponjon,2017,129,"Drama,Romance",6.7,81,actress,Sayoni,Aindrita Ray,1985,N,actress,"tt8512694,tt3812238,tt3422416,tt2922076",False
tt7998160,Apon Manush,Apon Manush,2017,N,Drama,4.7,12,actor,N,Bappy Chowdhury,N,N,actor,"tt12715342,tt13779584,tt5910212,tt10511440",True
tt7999960,Guie'dani's Navel,Xquipi' Guie'dani,2018,119,Drama,6.7,187,actress,Claudia,Majo Alfaroh,N,N,actress,tt7999960,False
tt8000314,Owl Mountain,Peledu kalnas,2018,128,Drama,7.0,651,actor,Smelingas,Arnas Danusas,N,N,actor,"tt3720382,tt7366338,tt9359220,tt8000314",False
tt8000708,Emperor of Hell,Emperor of Hell,2018,N,Drama,6.3,32,actress,N,Saba Kamali,N,N,actress,"tt0383983,tt3663000,tt1431246,tt0439477",True
tt8001194,Evergreen,Evergreen,2019,96,Drama,7.2,84,actress,Gena,Amanda Maddox,N,N,"actress,writer,assistant_director","tt3951530,tt10097958,tt8001194,tt3170972",True
tt8002154,Toni & prietenii sai,Toni & prietenii sai,2020,94,Drama,7.8,37,actress,Rebeca,Ilinca Harnut,1984,N,"actress,assistant_director","tt1560985,tt15844776,tt5319992,tt5204020",False
tt8002356,Miss Puff,Miss Puff,2018,N,Romance,3.8,20,actress,Mary,Weiwei Tan,1982,N,"actress,soundtrack","tt7479718,tt1481522,tt8002356,tt2034800",True
tt8002834,Dead Volume,Volume Morto,2019,80,Drama,6.5,98,actress,Luiza,Júlia Rabello,1981,N,actress,"tt3666526,tt10451106,tt6231970,tt14257960",True
tt8004826,The Opiate Diaries,The Opiate Diaries,2018,90,Drama,5.4,10,actress,Hope,Giselle Marie,N,N,"actress,producer,writer","tt9452272,tt6193350,tt6043266,tt4947506",True
tt8005114,Nowhere,Nowhere,2020,87,Drama,5.8,145,actor,Juan Alvarez,Daniel Espinosa,N,N,actor,"tt1985387,tt5678016,tt8005114",True
tt8005600,Continue,Continue,2022,115,Drama,7.6,36,actor,Trenton,Shiloh Fernandez,1985,N,"actor,producer,writer","tt1486185,tt0896534,tt1288558,tt1869716",True
tt8009522,Nome di donna,Nome di donna,2018,98,Drama,5.8,410,actress,Nina,Cristiana Capotondi,1980,N,"actress,miscellaneous,director","tt4952770,tt2076251,tt0772187,tt0961043",False
tt8010436,Homeland,Homeland,2018,73,Drama,5.9,14,actor,N,Parambrata Chattopadhyay,1980,N,"actor,director,writer","tt12393526,tt7351702,tt1821480,tt8347882",True
tt8011276,Laila Majnu,Laila Majnu,2018,140,"Drama,Romance",7.7,3503,actress,Laila,Triptii Dimri,1994,N,actress,"tt13451410,tt12393526,tt8011276,tt5690142",False
tt8011296,Yenda Thalaiyila Yenna Vekkala,Yenda Thalaiyila Yenna Vekkala,2018,N,Drama,5.5,42,actor,Aadhi,Yogi Babu,1985,N,actor,"tt2112124,tt11301946,tt8176054,tt6485666",False
tt8011312,Sivaranjiniyum Innum Sila Pengalum,Sivaranjiniyum Innum Sila Pengalum,2019,123,Drama,6.9,237,actress,Sivaranjani,Lakshmi Priyaa Chandramouli,N,N,actress,"tt8011312,tt5757806,tt2156030,tt11581174",False
tt8011324,Seethakaathi,Seethakaathi,2018,173,Drama,6.9,892,actor,Ayya,Vijay Sethupathi,1978,N,"actor,producer,writer","tt6148156,tt10579952,tt7019942,tt7019842",False
tt8011332,Sanga Thalaivan,Sanga Thalaivan,2021,123,Drama,6.1,151,actor,N,Samuthirakani,1973,N,"director,actor,writer","tt2606826,tt10152736,tt4991384,tt1997455",False
tt8012228,Reflections in the Dust,Reflections in the Dust,2018,75,Drama,5.2,36,actor,The Clown,Robin Royce Queree,N,N,"actor,producer,director","tt4616808,tt0857376,tt0455824,tt14102852",True
tt8013642,Lily Bily,Lily Bily,2018,138,"Drama,Romance",7.2,43,actress,Shurtee,Jassita Gurung,N,N,actress,"tt9812236,tt8013642",False
tt8013768,Chas khryzantem,Chas khryzantem,2017,70,Drama,7.0,24,actor,N,Konstantin Danilyuk,1969,N,actor,"tt8013768,tt10908746,tt9730964,tt3326054",False
tt8014206,Bir Denizcinin Dogum Günü,Bir Denizcinin Dogum Günü,2018,N,Drama,6.8,24,actor,Çinar,Orhan Milli,N,N,actor,"tt10281468,tt5649856,tt8014206,tt8126588",False
tt8014860,Goud,Goud,2020,90,Drama,6.4,89,actress,moeder van Timo,Anna Tenta,1977,N,"actress,writer","tt1815013,tt3815412,tt7270808,tt3792960",False
tt8016226,Beastie Girls,Beastie Girls,2017,N,Drama,2.9,12,actor,Representative (special appearance),Seong-hyeon Ryoo,N,N,actor,"tt2625030,tt1517239,tt1430619,tt6878038",True
tt8016356,Bheemasena Nalamaharaja,Bheemasena Nalamaharaja,2020,140,Drama,6.8,728,actor,N,Aravinnd Iyer,N,N,actor,"tt6178546,tt8016356,tt6054758",False
tt8016500,Bolo Dugga Maiki,Bolo Dugga Maiki,2017,158,Romance,5.3,233,actor,N,Paran Banerjee,1940,N,"actor,music_department","tt6376380,tt2133312,tt5716302,tt8984572",False
tt8016648,Ente Mezhuthiri Athazhangal,Ente Mezhuthiri Athazhangal,2018,148,"Drama,Romance",6.9,757,actor,Sanjay Paul,Anoop Menon,1976,N,"actor,writer,music_department","tt9628630,tt1305889,tt13990248,tt3506970",False
tt8016672,Kamuki,Kamuki,2018,122,Romance,4.1,246,actor,Varghese,Baiju,N,N,actor,"tt10644282,tt7268738,tt6067752,tt0972800",False
tt8019694,Frankie,Frankie,2019,100,"Drama,Romance",5.5,1785,actor,Ian,Ariyon Bakare,1971,N,"actor,director,writer","tt0468569,tt5442430",True
tt8019750,Beneath the Banyan Tree,Beneath the Banyan Tree,2021,110,Drama,7.7,42,actress,Ai-Jia Woo,Kathy Wu,N,N,"actress,producer","tt5758778,tt16225672,tt10117402,tt4327752",True
tt8020646,Kallai FM,Kallai FM,2018,113,Drama,6.0,36,actress,Saira Banu,Parvathy Ratheesh,N,N,actress,"tt6942450,tt10300660,tt4866654,tt8020646",False
tt8020896,An Elephant Sitting Still,Da xiang xidi erzuo,2018,230,Drama,7.8,6838,actor,Wang Jin,Zi Xi,N,N,"actor,assistant_director,producer","tt0245929,tt0416943,tt8020896,tt1362045",False
tt8026546,The Dinner Party,The Dinner Party,2018,70,Drama,6.4,25,actress,Bridget,Erica Rhodes,1983,N,"actress,producer","tt4011494,tt5713284,tt2071646,tt2087676",True
tt8026554,Socrates,Socrates,2018,71,Drama,7.1,1088,actor,Socrates,Christian Malheiros,N,N,actor,"tt3680660,tt2928890,tt14168118,tt8026554",True
